0.248553	0.405144	0.439395	0.499052	0.499257	0.530752	0.500799	0.312908
0.247283	0.467694	0.475194	0.493673	0.512812	0.68784	0.542473	0.597951
0.5	0.584302	0.494129	0.784608	0.786184	0.843162	0.510465	1.63439
2.49908	0.678967	0.539825	0.997021	0.629376	0.680065	0.675273	0.90265
0.19883	0.4503	0.385536	0.611578	0.286267	0.499343	0.452751	0.487708
0.317755	0.437327	0.408812	0.530858	0.483021	0.450267	0.470096	1.15649
0.669633	0.34525	0.493441	0.591882	0.343469	0.427129	0.494932	0.62249
0.374053	0.603225	0.488257	0.938253	0.814451	0.499491	0.477106	1.58312
6.62975	0.906743	0.607413	0.591983	0.611085	1.0191	0.602384	0.97157
0.224949	0.525793	0.425052	0.650069	0.289097	0.484835	0.526727	0.529173
0.811551	0.497859	0.498775	0.696055	0.594025	0.50566	0.500568	2.41474
0.957108	0.448708	0.484602	0.490053	0.704172	0.447549	0.630091	0.800076
0.825261	0.445991	0.453994	0.599577	0.664251	0.503486	0.455129	1.14455
0.67889	0.584514	0.804993	0.835851	0.608048	0.568007	0.667832	0.66663
0.572765	0.477023	0.644152	0.680423	0.48328	0.618771	0.484657	0.629184
0.691093	0.405125	0.694318	0.320712	0.726829	0.598119	0.608843	1.4006
0.762684	0.559462	0.583672	0.279983	0.805208	0.52597	0.98118	9.14286
0.671516	0.768753	0.714219	0.305553	0.903308	0.694024	0.438379	1.33222
0.55724	0.48659	0.386013	0.964426	0.723281	0.798163	0.470289	0.959207
0.683132	0.460906	0.669009	0.494515	0.922026	0.599133	0.585267	0.74097
0.474909	0.448637	0.489978	0.3664	0.419388	0.449865	0.68422	0.600413
0.669611	0.459299	0.426452	0.671235	0.741539	0.484009	0.637797	0.356351
0.576869	0.647778	0.519378	0.245467	0.790594	0.51907	0.458867	0.993533
0.808539	0.498588	0.64275	0.288321	0.524906	0.545334	0.640073	0.813393
0.541355	0.545977	0.720128	0.276595	0.528605	0.704996	0.593168	0.781174
