111.721	82.7254	36.8062	17.2103	115.283	72.6707	31.0558	20.4802
112.338	81.9976	38.0442	16.7118	89.2987	73.7676	49.0722	22.7719
115.57	83.7479	35.0651	17.0343	61.1975	69.2588	60.7838	36.0076
120.494	85.0167	35.8776	15.5188	37.2564	59.1325	71.2862	62.2381
116.31	81.3655	35.3878	16.6461	25.8878	47.8426	76.5717	87.8552
83.986	81.2042	52.2114	26.6778	111.77	73.7393	31.9749	18.516
86.1113	77.7505	52.1596	24.7246	87.9691	75.8287	50.3298	21.6406
86.2741	84.0279	51.7019	22.8473	63.384	70.6139	61.5316	34.3941
89.6977	82.7019	51.4732	24.6213	38.9889	61.8913	72.5709	61.0759
89.3628	81.0487	53.0081	27.1025	26.0327	48.5404	79.6399	87.68
53.5876	65.8174	61.4929	42.5858	105.466	71.1474	31.5008	17.1514
62.6487	69.5788	59.7448	39.9616	82.4318	75.865	45.1707	21.2833
56.2435	70.3631	61.6498	41.7366	54.7986	69.8756	60.2997	34.232
61.0566	72.0053	62.7109	38.7536	33.9071	59.8944	72.7774	58.9501
62.9871	72.9272	64.9959	41.7964	24.3896	44.0525	81.6624	85.5717
37.1741	56.8401	70.2083	66.0127	107.526	72.2434	31.181	19.3545
37.4254	56.4954	70.613	68.8933	83.4332	75.666	51.1709	22.489
37.6795	60.1865	73.0454	63.2532	60.2302	69.5836	62.6092	38.0635
35.5727	58.6422	71.7096	64.9897	35.6451	59.8749	71.2908	61.6778
38.099	60.1473	70.2092	68.402	23.9279	44.8791	78.6198	87.2704
27.5669	41.1252	70.3928	89.7946	103.431	71.7683	32.8858	20.2299
28.1225	43.4088	74.5377	89.414	79.9454	76.5826	51.2924	22.3002
25.8228	43.3089	76.2206	92.2904	58.4817	71.1238	60.3398	35.2647
26.5383	37.9482	74.399	88.1166	34.839	56.347	69.1376	59.5168
27.3851	45.3276	74.9791	91.9114	21.9639	44.1029	76.5426	90.3585
